link,abstract
/doi/10.1287/orsc.2014.0947," This paper shows how mesolevel structures support effective coordination in temporary groups. Prior research on coordination in temporary groups describes how roles encode individual responsibilities so that coordination between relative strangers is possible. We extend this research by introducing key tenets from team effectiveness research to theorize when role-based coordination might be more or less effective. We develop these ideas in a multimethod study of a hospital emergency department (ED) redesign. Before the redesign, people coordinated in ad hoc groupings, which provided flexibility because any nurse could work with any doctor, but these groupings were limited in effectiveness because people were not accountable to each other for progress, did not have shared understanding of their work, and faced interpersonal risks when reaching out to other roles. The redesign introduced new mesolevel structures that bounded a set of roles (rather than a set of specific individuals, as in a team) and gave them collective responsibility for a whole task. We conceptualized the mesolevel structures as team scaffolds and found that they embodied the logic of both role and team structures. The team scaffolds enabled small-group interactions to take the form of an actual team process with team-level prioritizing, updating, and helping, based on newfound accountability, overlapping representations of work, and belonging—despite the lack of stable team composition. Quantitative data revealed changes to the coordination patterns in the ED (captured through a two-mode network) after the team scaffolds were implemented and showed a 40% improvement in patient throughput time."
/doi/10.1287/isre.1060.0106," For online marketplaces to succeed and prevent a market of lemons, their feedback mechanism (reputation system) must differentiate among sellers and create price premiums for trustworthy sellers as returns to their reputation. However, the literature has solely focused on numerical (positive and negative) feedback ratings, alas ignoring the role of feedback text comments. These text comments are proposed to convey useful reputation information about a seller’s prior transactions that cannot be fully captured with crude numerical ratings. Building on the economics and trust literatures, this study examines the rich content of feedback text comments and their role in building a buyer’s trust in a seller’s benevolence and credibility. In turn, benevolence and credibility are proposed to differentiate among sellers by influencing the price premiums that a seller receives from buyers. This paper utilizes content analysis to quantify over 10,000 publicly available feedback text comments of 420 sellers in eBay’s online auction marketplace, and to match them with primary data from 420 buyers that recently transacted with these 420 sellers. These dyadic data show that evidence of extraordinary past seller behavior contained in the sellers’ feedback text comments creates price premiums for reputable sellers by engendering buyer’s trust in the sellers’ benevolence and credibility (controlling for the impact of numerical ratings). The addition of text comments and benevolence helps explain a greater variance in price premiums ( R 2 = 50%) compared to the existing literature ( R 2 = 20%–30%). By showing the economic value of feedback text comments through trust in a seller’s benevolence and credibility, this study helps explain the success of online marketplaces that primarily rely on the text comments (versus crude numerical ratings) to differentiate among sellers and prevent a market of lemon sellers. By integrating the economics and trust literatures, the paper has theoretical and practical implications for better understanding the nature and role of feedback mechanisms, trust building, price premiums, and seller differentiation in online marketplaces."
/doi/10.1287/ijoc.2020.0958," Apiculture has gained worldwide interest because of its contributions to economic incomes and environmental conservation. In view of these, migratory beekeeping, as a high-yielding technique, is extensively adopted. However, because of the lack of an overall routing plan, beekeepers who follow the experiential migratory routes frequently encounter unexpected detours and suffer losses when faced with problems such as those related to nectar source capacities and the production of bee products. The migratory beekeeping routing problem (MBRP) is proposed based on the practical background of the commercial apiculture industry to optimize the global revenue for beekeepers by comprehensively considering nectar source allocation, migration, production and sales of bee products, and corresponding time decisions. The MBRP is a new variant of the vehicle routing problem but with significantly different production time decisions at the vertices (i.e., nectar sources). That is, only the overlaps between residence durations and flowering periods generate production benefits. Different sales visits cause different gains from the same products; in turn, these lead to different production time decisions at previously visited nectar source locations and even change the visits for production. To overcome the difficulty resulting from the complicated time decisions, we utilize the Dantzig–Wolfe decomposition method and propose a revised labeling algorithm for the pricing subproblems. The tests, performed on instances and a real-world case, demonstrate that the column generation method with the revised labeling algorithm is efficient for solving the MBRP. Compared with traditional routes, a more efficient overall routing schedule for migratory beekeepers is proposed. Summary of Contribution. Based on the practical background of commercial apiculture industry, this paper proposes a new type of routing problem named the migratory beekeeping routing problem (MBRP), which incorporates the selection of productive nodes and sales nodes as well as the production time decision at the productive nodes on a migratory beekeeping network. To overcome the difficulty resulting from the complicated time decisions, we utilize the Dantzig–Wolfe decomposition method and propose a revised labeling algorithm for the pricing subproblems. The tests, performed on instances and a real-world case, demonstrate that the column generation method with the revised labeling algorithm is efficient for solving the MBRP. Compared with traditional routes, a more efficient overall routing schedule for migratory beekeepers is proposed. Therefore, this paper is congruent with, and contributes to, the scope and mission of INFORMS Journal on Computing , especially the area of Network Optimization: Algorithms & Applications."
/doi/10.1287/inte.8.1pt2.82," New product decisions often must be made with considerable uncertainty relating to sales, product and process development outcomes, manufacturing costs, etc. Purchasing commitments (long and short-term) and product and process development decisions are required at early points in the product life-cycle and usually involve large expenditures. The authors describe how Management Science techniques have been used to assist in new product purchasing and development decision-making, where the new product required significant technological innovation and was being introduced into a market in which there was little previous experience. The project approach consisted of: (1) formulating deterministic economic and capacity models to simulate the consequences of alternative outcomes in the market and technical areas; (2) working closely with engineering, procurement, marketing and planning organizations to determine the range and likelihood of the input variables; (3) using the models to determine the sensitive variables and to place probabilistic ranges on the outcomes of interest; and (4) presenting the results to management so that decisions could be made relative to plant construction, purchase quantities, and alternative components/processes. Emphasis is placed on methodology and the way management scientists can effectively work with and assist decision-makers, rather than on the models and techniques employed."
/doi/10.1287/ijoc.15.3.284.16077," Many auctions involve the sale of a variety of distinct assets. Examples are airport time slots, delivery routes, network routing, and furniture. Because of complementarities or substitution effects between the different assets, bidders have preferences not just for particular items but for sets of items. For this reason, economic efficiency is enhanced if bidders are allowed to bid on bundles or combinations of different assets. This paper surveys the state of knowledge about the design of combinatorial auctions and presents some new insights. Periodic updates of portions of this survey will be posted to this journal's Online Supplements web page at http://joc.pubs.informs.org/OnlineSupplements.html"
/doi/10.1287/deca.1120.0241," This paper presents and compares four models of games and risk analyses designed to support strategic and policy decisions, three focusing on national security issues and one on project management. They share a common core of probability, linked decisions among the parties involved, and risks to a principal decision maker. Their structure is based on systems and decision analysis. Their level of complexity depends on the strategies, the environment, and assumptions of variation over time of probabilities, preferences, and options. They are part of the field of analytics and some of its real-life applications. The first model is based on a one-move game, in which the United States faces risks of terrorist attacks by several possible groups using various types of weapons. The result is a probabilistic ranking, at a given time, of the threat posed by these weapons. The second model is a dynamic simulation of counterterrorism scenarios in an alternate game between a government and a terrorist group. The objective is to compare the stabilizing effects of different short- and long-term government strategies. The third model is a dynamic evaluation of nuclear counterproliferation strategies involving an analysis of the weapon development program of a particular country with evolving intent and capabilities and of the effectiveness of different U.S. strategies to prevent or delay its success. The fourth model is a principal–agent representation of the development of an engineered system, in which an agent in charge of part of the project may consider meeting a deadline by cutting corners if he falls behind schedule, generally increasing the system failure probability. The goal is to support the decisions of the manager in setting constraints and incentives. This paper shows how a set of similar game and risk analysis models at different levels of complexity can provide valuable insights to decision makers, both in national security and management situations, and help them avoid mistakes such as excessive focus on the short term and underestimation of dependencies. It compares their capabilities, including the number of moves, dynamics of the underlying situation, possible changes of context, actors' preferences and strategic options, and risk characterization."
/doi/10.1287/mnsc.2021.4038," Many phenomena of preference construction demonstrate a violation of the rationality premise in classical economic theories. One of the most well-known examples of preference construction is the compromise effect. This puzzling anomaly can be rationalized by contextual deliberation (i.e., endogenous information retrieval/acquisition that can partially resolve utility uncertainty before choice). In this research, we investigate the empirical validity of this explanation by performing falsification tests for its necessary predictions and identifying it from other potential accounts. We conduct five experiments with more than 1,000 participants and show that the compromise effect can be positively mediated by response time and cannot be eliminated by context information, but it can be moderated by manipulating the level of deliberation (i.e., time constraint, preference articulation, task order). These findings are consistent with the predictions of the theory of contextual deliberation. We also show that, on average, contextual deliberation (as proxied by response time) can uniquely account for about half of the total compromise effect. This paper was accepted by Yan Chen, behavioral economics and decision analysis"
/doi/10.1287/trsc.2020.1026," Understanding the characteristics of air-traffic delays and disruptions is critical for developing ways to mitigate their significant economic and environmental impacts. Conventional delay-performance metrics reflect only the magnitude of incurred flight delays at airports; in this work, we show that it is also important to characterize the spatial distribution of delays across a network of airports. We analyze graph-supported signals, leveraging techniques from spectral theory and graph-signal processing to compute analytical and simulation-driven bounds for identifying outliers in spatial distribution. We then apply these methods to the case of airport-delay networks and demonstrate the applicability of our methods by analyzing U.S. airport delays from 2008 through 2017. We also perform an airline-specific analysis, deriving insights into the delay dynamics of individual airline subnetworks. Through our analysis, we highlight key differences in delay dynamics between different types of disruptions, ranging from nor’easters and hurricanes to airport outages. We also examine delay interactions between airline subnetworks and the system-wide network and compile an inventory of outlier days that could guide future aviation operations and research. In doing so, we demonstrate how our approach can provide operational insights in an air-transportation setting. Our analysis provides a complementary metric to conventional aviation-delay benchmarks and aids airlines, traffic-flow managers, and transportation-system planners in quantifying off-nominal system performance."
/doi/10.1287/orsc.2018.1231," A fundamental question in corporate strategy is how headquarters in multibusiness firms can create value above and beyond the burden of its own overhead. The leading theories from Chandler and Williamson hold that this is possible through resource allocation across businesses. Yet, there are multibusiness firms for whom reallocation opportunities are limited—e.g., chains. Accordingly, we propose, model, and test an alternative theory, one in which headquarters facilitates market-like dynamics between businesses that fuel innovation and growth. Whereas Chandler’s and Williamson’s theories involve the visible hand of managers, ours involves an invisible hand of managers. We construct an interacting agent model of the theory, which yields three propositions relating multibusiness structure to firm growth. We test those propositions in the banking industry and obtain results consistent with the model’s predictions. In particular, knowledge growth increases in the number of units and heterogeneity in their knowledge, and increases then decreases in their geographic distance. Interestingly, once we account for these structural elements, scale and hierarchy both suppress innovation. Thus, neither Williamson’s nor Chandler’s theories hold in our setting (consistent with the argument motivating the need for an additional theory)."
/doi/10.1287/inte.29.6.29," The roots of good strategic decision making are in cultural and organizational norms and patterns. One principle, which we call the outside-in strategic perspective, is essential for excellent strategy. This perspective led a company to recognize that its current strategy was counterproductive and that it must make almost a 180-degree turn. While many companies start with themselves and project market shares, earnings, and so forth out into the environment, the outside-in strategic perspective reverses this to start with the environment and work inwards to the company. In this case, we used a framework that starts with consumer spending in various entertainment areas and divided revenues along a simple value chain of retailers, wholesalers, and producers. An influence-diagram-based model led to counter-intuitive insights about the most valuable segments."
/doi/10.1287/isre.2013.0477," Universal access (UA) to the Internet and the associated information infrastructure has become an important economic and societal goal. However, UA initiatives tend to focus on issues such as physical access and geographical ubiquity, and they measure adoption through penetration rates. In this paper, we apply an interpretive case study approach to analyze the Philadelphia wireless initiative to provide insights into the nature of UA and extend this concept to also consider universal use (UU). UU is important because simply providing access does not guarantee use. UU is presented as a conceptual goal that starts with the challenge of physical access, but which necessarily also leads to considerations of use. The results show that the human and technological elements underlying individual access and use are deeply embedded within various institutional elements and collectives that enable but also constrain meaningful use. We integrate our findings into a multilevel framework that shows how access and use are influenced by both micro and macro factors. This framework provides new insights into the study of the information infrastructure, digital divide, and public policy."
/doi/10.1287/trsc.2019.0952," This paper considers a carpool matching (CaMa) problem in which participants price shared rides based on both operating cost and schedule displacement (i.e., the absolute difference between the desired and actual arrival times). By reporting their valuation of this displacement, each participant in effect bids for every possible shared ride that generates a unique value to her. The CaMa problem can be formulated as a mixed integer program (MIP) that maximizes the social welfare by choosing matching pairs and a departure time for each pair. We show the optimal departure time can be determined for each pair a priori, independent of the matching problem. This result reduces the CaMa problem to a standard bipartite matching problem. We prove that the classical Vickrey-Clarke-Groves (VCG) pricing policy ensures no participant is worse off or has the incentive to misreport their valuation of schedule displacement. To control the large deficit created by the VCG policy, we develop a single-side reward (SSR) pricing policy, which only compensates participants who are forced by the system to endure a schedule displacement. Under the assumption of overpricing tendency (i.e., no participant would want to underreport their value), we show the SSR policy not only generates substantial profits, but also retains the other desired properties of the VCG policy, notably truthful reporting. Even though it cannot rule out underreporting, our simulation experiments confirm that the SSR policy is a robust and deficit-free alternative to the VCG policy. Specifically, we find that (1) underreporting is not a practical concern for a carpool platform as it never reduces the number of matched pairs and its impact on profits is largely negligible; and (2) participants have very little to gain by underreporting their value."
/doi/10.1287/orsc.2017.1126," Although existing research has demonstrated the importance of attaining legitimacy for new market categories, few scholars have considered the trade-offs associated with such actions. Using the U.S. organic food product category as a context, we explore how one standards-based certification organization—the California Certified Organic Farmers (CCOF)—sought to balance efforts to legitimate a nascent market category with retaining a shared, distinctive identity among its members. Our findings suggest that legitimacy-seeking behaviors undertaken by the standards organization diluted the initial collective identity and founding ethos of its membership. However, by shifting the meaning of “organic” from the producer to the product, CCOF was able to strengthen the categorical boundary, thereby enhancing its legitimacy. By showing how the organization managed the associated trade-offs, this study highlights the double-edged nature of legitimacy and offers important implications for the literatures on legitimacy and new market category formation. The online appendix is available at https://doi.org/10.1287/orsc.2017.1126 ."
/doi/10.1287/mnsc.1120.1523," Based on a supply chain framework, we study the stocking decision of a downstream buyer who receives private demand information and has the incentive to influence her capital market valuation. We first characterize a market equilibrium under a general, single buyback contract. We show that the buyer's stocking decision can be distorted in equilibrium. Such a downstream stocking distortion hurts the buyer firm's own performance, and it also influences the performances of the supplier and the supply chain. We further reveal scenarios where full supply chain efficiency cannot be reached under any single buyback contract. Then, focusing on contract design, we characterize conditions under which a menu of buyback contracts can prevent downstream stocking distortion and restore full efficiency in the supply chain. Our study demonstrates that in a supply chain context, a firm's incentive to undertake real economic activities to influence capital market valuation can potentially be resolved through operational means. This paper was accepted by Yossi Aviv, operations management."
/doi/10.1287/isre.1090.0276," Many successful open-source projects have been developed by programmers who were employed by firms but worked on open-source projects on the side because of economic incentives like career improvement benefits. Such side work may be a good thing for the employing firms, too, if they get some strategic value from the open-source software and if the productivity of the programmers on these projects improves through learning-by-doing effects. However, the programmers may work more or less on these projects than what is best for the firms. To manage the programmers' efforts, the firms set appropriate employment policies and incentives. These policies and career concerns then together govern the programmers' effort allocation between the open-source and proprietary projects. We examine this relationship using a variant of the principal/agent model. We derive and characterize optimal employment contracts and show that firms either offer a bonus for only one of the two projects or do not offer any bonuses. However, if attractive alternate employment opportunities are available, they change their strategy and may offer bonuses for both projects simultaneously."
