link,abstract
/doi/10.1287/isre.2021.1044," The rise of the sharing economy has disrupted traditional industries and has had many unforeseen societal impacts. This has sparked policy debates on whether and how the sharing economy should be regulated to promote the healthy growth of such markets. In this research, we examine the impact of platform self-regulations in the context of the home-sharing market. Using policy changes that reduce the number of Airbnb listings, we deploy a difference-in-difference approach to empirically test the impact of platform self-regulations on crime rate. Our results suggest that a reduction in Airbnb listings resulting from platform self-regulations leads to a reduction in crime. We further study the impact of these policy changes on different types of crime and find that these self-regulations lead to a reduction in incidents of crimes such as assault, robbery, and burglary but an increase in theft incidents. In addition, we use geographically weighted regression to investigate the heterogeneous effects of Airbnb occupancy on different types of neighborhoods, and we show that income, housing price, and population moderate the impact of the regulations. This research contributes to our understanding of the societal impacts of the sharing economy and the impact of platform self-regulation. Our findings also provide empirical evidence to inform policy making."
/doi/10.1287/mnsc.2019.3396," New Internet-based “sharing-economy” markets enable consumer-owners to rent out their durable goods to nonowners. We model such markets and explore their equilibria both in the short run, in which ownership decisions are fixed, and in the long run, in which ownership decisions can be changed. We find that sharing-economy markets always expand consumption and increase surplus, but may increase or decrease ownership. Regardless, ownership is decoupled from individual preferences in the long run, as the rental rates and the purchase prices of goods become equal. If there are costs of bringing unused capacity to the market, they are partially passed through, creating a bias toward ownership. To test our theoretical work empirically, we conduct a survey of consumers, finding broad support for our modeling assumptions. The survey also allows us to offer a partial decomposition of the bring-to-market costs, based on attributes that make a good more or less amenable to being shared. This paper was accepted by Joshua Gans, business strategy."
/doi/10.1287/msom.2019.0803," The sharing economy , a term we use to refer to business models built around on-demand access to products and services mediated by online platforms that match many small suppliers or service providers to many small buyers, has emerged as an important area of study in operations management. We first describe three “canonical” applications that have garnered much attention from the operations management community. We use these applications to highlight distinguishing features of sharing economy business models and to point out research questions that are new. Then we draw connections between classical operations management theory and models and those that have been used to study sharing economy applications. We do so to put in context some of the recent work on the sharing economy and to showcase the underlying modeling toolkit and identify opportunities for future research."
/doi/10.1287/mksc.2018.1143," The entry of flexible-capacity sharing economy platforms (e.g., Airbnb and Uber) has potentially changed the competitive landscape in traditional industries with fixed-capacity incumbents and volatile demand. Leveraging panel data on hotels and Airbnb, we study how the sharing economy fundamentally changes the way the industry accommodates demand fluctuations and how incumbent firms should strategically respond. The demand estimates suggest that Airbnb’s flexible supply helps recover the lost underlying demand due to hotel seasonal pricing (i.e., higher prices during high-demand seasons) and even stimulates more demand in some cities. The counterfactual results suggest that some hotel types in some cities may benefit from conducting less seasonal pricing and even considering counter-seasonal pricing. Market conditions (e.g., seasonality patterns, hotel prices and quality, consumer composition, and Airbnb supply elasticity) play a crucial role in determining the impact of Airbnb on hotel sales and hotels’ strategic response. Finally, recent Airbnb and policy changes (e.g., higher Airbnb hosting costs due to hotel taxes or lower Airbnb hosting costs due to third-party services and the “professionalism” of hosts) affect the competitive dynamics. The profits of high-end hotels are the most sensitive to the changes in Airbnb hosting costs. Airbnb’s recent attempt to behave more like hotels can increase hotels’ vulnerability to lower Airbnb hosting costs. Data files and the online appendix are available at https://doi.org/10.1287/mksc.2018.1143 ."
/doi/10.1287/mnsc.2018.3273," Recent research has found widespread discrimination by hosts against guests of certain races in online marketplaces. In this paper, we explore ways to reduce such discrimination using online reputation systems. We conducted four randomized field experiments among 1,801 hosts on Airbnb by creating fictitious guest accounts and sending accommodation requests to them. We find that requests from guests with African American–sounding names are 19.2 percentage points less likely to be accepted than those with white-sounding names. However, a positive review posted on a guest’s page significantly reduces discrimination: when guest accounts receive a positive review, the acceptance rates of guest accounts with white- and African American–sounding names are statistically indistinguishable. We further show that a nonpositive review and a blank review without any content can also help attenuate discrimination, but self-claimed information on tidiness and friendliness cannot reduce discrimination, which indicates the importance of encouraging credible peer-generated reviews. Our results offer direct and clear guidance for sharing-economy platforms to reduce discrimination. This paper was accepted by Vishal Gaur, operations management."
/doi/10.1287/mnsc.2020.3909," It is widely believed that ride sharing, the practice of sharing a car such that more than one person travels in the car during a journey, has the potential to significantly reduce traffic by filling up cars more efficiently. We introduce a model in which individuals may share rides for a certain fee, paid by the rider(s) to the driver through a ride-sharing platform. Collective decision making is modeled as an anonymous nonatomic game with a finite set of strategies and payoff functions among individuals who are heterogeneous in their income. We examine how ride sharing is organized and how traffic and ownership are affected if a platform, which chooses the seat rental price to maximize either revenue or welfare, is introduced to a population. We find that the ratio of ownership to usage costs determines how ride sharing is organized. If this ratio is low, ride sharing is offered as a peer-to-peer (P2P) service, and if this ratio is high, ride sharing is offered as a business-to-customer (B2C) service. In the P2P case, rides are initiated by drivers only when the drivers need to fulfill their own transportation requirements. In the B2C case, cars are driven all the time by full-time drivers taking rides even if these are not motivated by their private needs. We show that, although the introduction of ride sharing may reduce car ownership, it can lead to an increase in traffic. We also show that traffic and ownership may increase as the ownership cost increases and that a revenue-maximizing platform might prefer a situation in which cars are driven with only a few seats occupied, causing high traffic. We contrast these results with those obtained for a social welfare-maximizing platform. This paper was accepted by Charles Corbett, operations management."
/doi/10.1287/isre.2021.1034," Business models that provide access to assets rather than transfer ownership of goods have become an important industry trend, representing a challenge for incumbent firms. This paper analyzes the interaction of a peer-to-peer (P2P) rental market and a manufacturer of durable goods, and highlights the important role of consumer heterogeneity in usage rates in determining which business model would be preferred by the manufacturer. The introduction of a P2P rental market creates an equalizing effect, which leads to purchases from low-usage consumers. P2P rentals act as a discrimination device, allowing the manufacturer to segment consumers and extract a larger fraction of surplus, which might hurt consumers. The manufacturer is better off with P2P rentals when the heterogeneity in usage rates is intermediate, whereas the consumers are better off with P2P rentals when the heterogeneity is sufficiently high. This paper examines different business models such as the manufacturer with only sales, with rentals in addition to sales (the “dual” firm), with its own P2P rentals platform alongside sales (the “P2P-sponsoring” firm), and with a mixed structure in which the manufacturer competes against P2P rentals by introducing its own direct rentals (the “dual-plus-P2P” firm). Consumer heterogeneity in usage rates plays a fundamental role in business model outcomes. When usage rates and heterogeneity in usage rates are sufficiently large, the manufacturer is better off offering sales and facilitating a P2P rental market. In contrast, if heterogeneity in usage rates is too low, the manufacturer prefers to offer only sales. If heterogeneity is too high but usage rates are below a threshold, the manufacturer prefers to operate as a dual firm that offers both sales and rentals directly to consumers. If P2P rentals are unavoidable, introducing its own rentals to compete against P2P rentals might not be the best strategy for the manufacturer under certain conditions. Overall, contrary to what could be expected, the manufacturer has an incentive to facilitate P2P rentals in a large variety of cases."
/doi/10.1287/msom.2016.0605," Several auto manufacturers have recently introduced car sharing programs. Although the structure of most programs is the same, there is no clear dominant strategy for the type of vehicles that should be provided through car sharing. In this paper, we consider an original equipment manufacturer (OEM) that contemplates car sharing and designs its product line by accounting for the trade-off between driving performance and fuel efficiency under CAFE standards. Customers have different valuations of driving performance and decide whether to buy, join car sharing or rely on their outside options. We find that the OEM increases the fuel efficiency of the vehicles it provides through car sharing. This higher efficiency enables the OEM to charge a higher selling price to the higher end of the market, thus increasing its profit. This is especially beneficial to higher-end OEMs that face greater cannibalization and can explain why Daimler and BMW have been particularly active in introducing car sharing. Offering car sharing is not always environmentally beneficial. Even when it is, we find that doing so may reduce the OEM’s Corporate Average Fuel Economy (CAFE) level. In such cases, incentive multipliers should be granted for each shared car. Finally, if anticipating aggressive CAFE standards, OEMs may introduce car sharing to better absorb the increase in the production cost. The online appendix is available at https://doi.org/10.1287/msom.2016.0605 ."
/doi/10.1287/mnsc.2017.2970," We describe an equilibrium model of peer-to-peer product sharing, or collaborative consumption, where individuals with varying usage levels make decisions about whether or not to own a homogeneous product. Owners are able to generate income from renting their products to nonowners while nonowners are able to access these products through renting on an as-needed basis. We characterize equilibrium outcomes, including ownership and usage levels, consumer surplus, and social welfare. We compare each outcome in systems with and without collaborative consumption and examine the impact of various problem parameters. Our findings indicate that collaborative consumption can result in either lower or higher ownership and usage levels, with higher ownership and usage levels more likely when the cost of ownership is high. Our findings also indicate that consumers always benefit from collaborative consumption, with individuals who, in the absence of collaborative consumption, are indifferent between owning and not owning benefitting the most. We study both profit-maximizing and social-welfare–maximizing platforms and compare equilibrium outcomes under both in terms of ownership, usage, and social welfare. We find that the difference in social welfare between the profit-maximizing and social-welfare–maximizing platforms is relatively modest. The online appendix is available at https://doi.org/10.1287/mnsc.2017.2970 . This paper was accepted by Gad Allon, operations management."
/doi/10.1287/ited.2019.0207ca," This case provides an interesting example of a traditional business being disrupted by a new business based on the sharing economy. Taxi Club Management (TCM) was the largest taxi fleet in New York City and was doing well until Uber came along. The case traces the entry of Uber and the disruption to TCM’s business, resulting in the eventual bankruptcy of TCM."
