link,abstract
/doi/10.1287/mnsc.2015.2163," Extended producer responsibility (EPR) is a policy tool that holds producers financially responsible for the post-use collection, recycling, and disposal of their products. Many EPR implementations are collective—a large collection and recycling network (CRN) handles multiple producers’ products in order to benefit from scale and scope economies. The total cost is then allocated to producers based on metrics such as their return shares by weight. Such weight-based proportional allocation mechanisms are criticized in practice for not taking into account the heterogeneity in the costs imposed by different producers’ products. The consequence is cost allocations that impose higher costs on certain producer groups than they can achieve independently. This may lead some producers to break away from collective systems, resulting in fragmented systems with higher total cost. Yet cost efficiency is a key legislative and producer concern. To address this concern, this paper develops cost allocation mechanisms that induce participation in collective systems and maximize cost efficiency. The cost allocation mechanisms we propose consist of adjustments to the widely used return share method and include the weighing of return shares based on processing costs and the rewarding of capacity contributions to collective systems. We validate our theoretical results using Washington state EPR implementation data and provide insights into how these mechanisms can be implemented in practice. This paper was accepted by Serguei Netessine, operations management."
/doi/10.1287/mksc.1050.0138," Asymmetric pricing or asymmetric price adjustment is the phenomenon where prices rise more readily than they fall. We offer and provide empirical support for a new theory of asymmetric pricing in wholesale prices. Wholesale prices may adjust asymmetrically in the small but symmetrically in the large, when retailers face cost of price adjustment. Such retailers will not adjust prices for small changes in their costs. Manufacturers then see a region of inelastic demand where small wholesale price changes do not translate into commensurate retail price changes. The implication is asymmetric—a small wholesale price increase is more profitable because manufacturers will not lose customers from higher retail prices; yet, a small decrease is less profitable, because it will not lower retail prices; hence, there is no extra revenue from greater sales. For larger changes, this asymmetry in the behavior of wholesale price vanishes as the price adjustment cost is compensated by the increase in retailers’ revenue resulting from correspondingly large retail price changes. We present a formal economic model of a channel with forward-looking retailers and cost of price adjustment, test the derived propositions on the behavior of manufacturer prices using a large supermarket scanner data set, and find that the results are consistent with the predictions of our theory. We then discuss the implications for asymmetric pricing, channels, and cost of price adjustment literatures, as well as public policy."
/doi/10.1287/msom.2018.0744," Firms have recently vertically integrated with suppliers to ensure corporate social and environmental responsibility (CSER) in sourcing. We investigate the conditions under which CSER concerns will drive vertical integration, and how actions of nongovernmental organizations (NGOs) impact CSER. This paper is inspired by Taylor Guitars’s acquisition of an ebony mill in Cameroon to ensure CSER. Whereas the majority of the responsible sourcing literature focuses on auditing as a mechanism for addressing CSER, we study vertical integration as an alternative. Our analysis confirms that CSER can be a potential driver of vertical integration aside from other well-known drivers. We analyze game-theoretical models where a firm can vertically integrate to potentially eliminate CSER risks. Two innovative features of our models are demand externalities (namely, a firm’s CSER violation can positively or negatively affect its competitor’s demand) and horizontal sourcing (namely, a vertically integrated firm can sell responsibly sourced supply to a competitor). We show that a firm’s CSER strategy depends on the risk of a CSER violation exposure, the level of demand externalities (positive or negative), and whether horizontal sourcing is feasible. We find that in industries where horizontal sourcing is unlikely, firms stay disintegrated under a low CSER violation exposure risk and vertically integrate under a moderate CSER violation exposure risk. Surprisingly, firms may stay disintegrated under a high CSER violation exposure risk combined with strongly negative demand externalities. In contrast, firms vertically integrate under moderate-to-high CSER violation exposure risk when horizontal sourcing is possible but may not share responsibly sourced supply through horizontal sourcing under strongly positive demand externalities. We show that firms should be conscious about demand externalities and the possibility of horizontal sourcing in the industry when considering vertical integration for CSER. We also provide guidance to NGOs interested in promoting CSER. When horizontal sourcing is unlikely, NGOs should specify both violating and nonviolating firms in their reports, but not over-scrutinize firms; whereas when horizontal sourcing is possible, NGOs should allocate more resources for scrutinizing firms’ CSER violations and create industry-wide violation reports, while avoiding naming of specific firms in their reports. This paper has been accepted for the Manufacturing & Service Operations Management Special Issue on Value Chain Innovations in Developing Economies."
/doi/10.1287/mnsc.1110.1373," This paper proposes a generalized measure of riskiness that nests the original measures pioneered by Aumann and Serrano (Aumann, R. J., R. Serrano. 2008. An economic index of riskiness. J. Political Econom. 116 (5) 810–836) and Foster and Hart (Foster, D. P., S. Hart. 2009. An operational measure of riskiness. J. Political Econom. 117 (5) 785–814). The paper introduces the generalized options' implied measure of riskiness based on the risk-neutral return distribution of financial securities. It also provides asset allocation implications and shows that the forward-looking measures of riskiness successfully predict the cross section of 1-, 3-, 6-, and 12-month-ahead risk-adjusted returns of individual stocks. The empirical results indicate that the generalized measure of riskiness is able to rank equity portfolios based on their expected returns per unit of risk and hence yields a more efficient strategy for maximizing expected return of the portfolio while minimizing its risk. This paper was accepted by Wei Xiong, finance."
/doi/10.1287/orsc.2017.1158," This paper explores the relationship between cognitive abilities and team performance in a start-up setting. We argue that performance in this setting hinges on three tasks: opportunity recognition, problem solving, and implementation. We theorize that cognitive ability at the individual level has a positive effect on opportunity recognition and problem solving but no clear effect on implementation. Within teams, a combination of higher and lower cognitive ability levels may be productive insofar as some individuals can be assigned to mundane tasks (that are often involved in implementation), while others can be assigned to tasks that impose a greater cognitive load (problem solving or opportunity recognition). We present the results of a field experiment in which 573 students in 49 teams started up and managed real companies. We ensured exogenous variation in—otherwise random—team composition by assigning students to teams based on their measured cognitive abilities. Each team performed a variety of tasks, often involving complex decision making. The key result of the experiment is that the performance of start-up teams first increases and then decreases with ability dispersion. Strikingly, average team ability is not related to team performance."
/doi/10.1287/opre.1090.0806," We consider a multiple product supply chain where a manufacturer receives orders from several distributors. If the orders cannot all be met from available production capacity, then the manufacturer allocates that capacity and a set of resubmittable orders among the distributors. The distributors may share their allocated capacity among themselves before submitting revised orders. Finally, the manufacturer schedules the revised orders to minimize its cost. We consider three practical coordination issues. First, we estimate the benefit to the manufacturer from considering scheduling costs and constraints in making capacity and order allocation decisions. Second, we estimate the additional profit that the distributors achieve when they share their allocated capacity. Third, we estimate the value of coordination between the manufacturer and the distributors. Our work is among the first to consider all three issues simultaneously. We model scheduling costs and constraints within the manufacturer's capacity allocation problem. We model the distributors' capacity sharing problem as a cooperative game that has properties that are unique within cooperative game theory. Finally, we develop optimal algorithms for all the models defined by the three coordination issues. Our exact evaluation of decisions about the appropriate coordination level improves managers' ability to make those decisions."
/doi/10.1287/mnsc.2018.3132," We shed light on a money-for-privacy trade-off in the market for smartphone applications (“apps”). Developers offer their apps at lower prices in return for greater access to personal information, and consumers choose between low prices and more privacy. We provide evidence for this pattern using data from 300,000 apps obtained from the Google Play Store (formerly Android Market) in 2012 and 2014. Our findings show that the market’s supply and demand sides both consider an app’s ability to collect private information, measured by the apps’s use of privacy-sensitive permissions: (1) cheaper apps use more privacy-sensitive permissions; (2) given price and functionality, demand is lower for apps with sensitive permissions; and (3) the strength of this relationship depends on contextual factors, such as the targeted user group, the app’s previous success, and its category. Our results are robust and consistent across several robustness checks, including the use of panel data, a difference-in-differences analysis, “twin” pairs of apps, and various measures of privacy-sensitivity and app demand. This paper was accepted by Anandhi Bharadwaj, information systems."
/doi/10.1287/mnsc.2016.2562," Digitization has impacted firm profitability in many media industries by lowering the cost of copying and sharing creative works. I examine the impact of digital rights management (DRM), a prevalent strategy used by firms in media industries to address piracy concerns, on music sales. I exploit a natural experiment, where different labels remove DRM from their entire catalogue of music at different times, to examine whether relaxing an album’s sharing restrictions increases sales. Using a large sample of albums from all four major record labels, I find that removing DRM increases digital music sales by 10%, but relaxing sharing restrictions does not impact all albums equally. It increases the sales of lower-selling albums (i.e., the “long tail”) significantly (40%) but does not benefit top-selling albums. These results suggest that reducing search costs facilitates the discovery of niche products. This paper was accepted by Lee Fleming, entrepreneurship and innovation ."
/doi/10.1287/msom.2020.0910," Problem definition : We examine the effect of financial cross-ownership—a situation in which a retailer holds stocks in a competitor—on two crucial operational decisions in a supply chain with competing retailers sourcing from a single supplier: information acquisition and production output. Academic/practical relevance : Financial interconnectedness between competing retailers raises fundamental questions regarding the way information is managed in such markets and the way it affects consumer welfare. Thus, in addition to the relevance to operations management scholars, this subject is of potential interest to policy makers and regulators. Although financial cross-ownership has mainly been unchallenged by regulators, the European Commission has recently called for a deeper understanding of the competitive aspects of this investment tool. Methodology : We develop a game-theoretic model, in which we analyze a supply chain comprised of an incumbent retailer holding stocks in an entrant and both retailers source from a mutual supplier. The incumbent can obtain costless demand information, and the supplier decides whether to leak this information if it is available to him or her. Results : We demonstrate that holding stocks in a rival better aligns the incentives of the rival retailers and results in a lower competition level during the production stage. However, financial cross-ownership can also result in an increased incentive for information acquisition, even when the information is later leaked to the entrant. The acquisition of information benefits not only the retailers but can also make the consumers better off. Managerial implications : Our work contributes to the heated policy debate regarding the competitive effects of financial cross-ownership. In addition, we are the first, to the best of our knowledge, to study the way financial cross-ownership affects operational decisions. Specifically, we show that financial cross-ownership provides incentives to acquire demand information even under the threat of information leakage."
/doi/10.1287/mnsc.43.12.1660," Fueled by its constant technological and price improvements, information technology (IT) is displacing other inputs in the production of goods and services. By 1994, IT accounts for over 15% of fixed investments by the U.S. private sector, and the ratio of new IT investments to labor costs is approaching 5% (1990 dollar basis). The ability to take advantage of improvements in IT is determined in part by the substitutability of IT for other factors of production. This paper builds on the empirical framework of Brynjolfsson and Hitt (Brynjolfsson, E., L. Hitt. 1995. Information technology as a factor of production the role of differences among firms. Econom. Innovations and New Tech. 3 183–199.) and extends it to jointly estimate output and substitution elasticities using the CES-translog production function. Our primary source of IT-related data is the IDG/ Computerworld annual survey data on IS spending by large U.S. firms, for the period 1988 to 1992, previously analyzed by Brynjolfsson and Hitt ([Brynjolfsson, E., L. Hitt. 1995. Information technology as a factor of production the role of differences among firms. Econom. Innovations and New Tech. 3 183–199.], [Brynjolfsson, E., L. Hitt. 1996. Paradox lost? Firm-level evidence on the returns to information systems spending. Management Sci. 42 (4) 541–558.]) and Lichtenberg (Lichtenberg, F. R. 1995. The output contributions of computer equipment and personnel a firm level analysis. Econom. Innovations and New Tech. 3 201–217.). A key result is that IT capital is a net substitute for both ordinary capital and labor, suggesting that the factor share of IT in production will grow to more significant levels over time. We confirm earlier findings of positive returns to IT investment for this data set. Further, we find excess returns on IT investment relative to labor input and some evidence of excess returns relative to ordinary capital. Taken together, these results shed new light on the productivity paradox of IT and on the growth of information intensity across the economy as firms take advantage of the continuing improvements in IT."
