link,abstract
/doi/10.1287/mnsc.1070.0765," Although previous scholars have examined the value of virtual communities to customers, in this study we investigate the role of a firm's efforts in cultivating trust and harvesting value for themselves via the virtual communities that they sponsor. We hypothesize that the perceptions of a firm's efforts to provide quality content, to foster member embeddedness, and to encourage interaction foster favorable customer beliefs about and trust in a virtual community sponsor. Further, we hypothesize that trust motivates customers to behave relationally toward the sponsoring firm by sharing information with, coproducing new products with, and granting loyalty to, the sponsoring firm. Data from 663 customers are analyzed using structural equation modeling techniques. We find that efforts to provide quality content and foster member embeddedness have positive effects on customer beliefs about the sponsor. In fact, fostering member embeddedness has a stronger explanatory effect on customer beliefs than does providing quality content. However, despite the fact that previous studies show that customers value interaction in virtual communities, our findings suggest that firms must do more than encourage interaction among their community members if they hope to create value from their virtual communities."
/doi/10.1287/orsc.2015.0970," In the early to mid-1990s, technology alliances suddenly surged to unprecedented levels—roughly 300% growth per year from 1990 to 1995—and then declined just as precipitously. This massive increase in alliance activity caused the crystallization of a giant component in the global technology network that connected a large portion of the world’s firms, government labs, universities, and other organizations. However, when alliance activity declined, the component disintegrated. What caused this spike in alliance activity? And did this large-but-transient change in collaboration activity leave any enduring effect? The data here suggest that a major technology shock may have provoked this alliance surge. A technology shock may simultaneously unleash significant innovation opportunities while creating great uncertainty in the economic environment. Though it is well known that firms often use alliances both to respond to uncertainty and facilitate innovation, little is known about how technology shocks affect the collaboration behavior of firms and how these two factors separately influence innovation outcomes. I integrate an inductive study of collaboration activity and a technology shock with existing research on economics, alliances, and networks to build a set of arguments about how technology shocks will influence alliance behavior, how changes in alliance behavior will influence the global technology collaboration network, and about how each of these changes is likely to influence the innovative outcomes of firms. I then explore the separate and joint effects of the technology shock and collaboration activity on innovation using a large sample panel study of patenting by North American firms."
/doi/10.1287/mksc.18.3.396," The usefulness of a technology product for an end-user often depends on the availability of complementary software products and services. Computers require software, cameras require film, and DVD players require movie programming in order for customers to value the whole product. This phenomenon, where the demand for hardware products is mediated by the supply of complementary software products, is called an indirect network externality. Indirect network externalities create a two-way contingency between the demand for the hardware product and the supply of software products, and result in a strategic interdependence between the actions of hardware manufacturers and the actions of software providers. Indirect network externalities are gaining economic significance in technology markets, because hardware and software are typically provided by independent firms, and both sets of firms have an incentive to free-ride on each others' demand creation efforts. Despite the ubiquity of this phenomenon, it has largely been ignored in the marketing science literature. We present a conceptual and operational model for the evolution of markets with indirect network externalities. The key feature of our framework is to model the market-mediated dependence between the actions of hardware manufacturers and software complementors, created by the direct dependence of consumer demand for the whole product on the actions of manufacturers as well as complementors. In addition, we incorporate marketing-mix effects on consumer response, as well as heterogeneity in consumer preferences for hardware and software attributes. We model consumer response using a latent-class choice model. To estimate the complementor response functions, we use a modified Delphi technique that allows us to convert qualitative response data into quantitative response functions. We integrate the consumer and complementor response models to create a simulation model that generates forecasts of market shares and sales volumes for competing technologies, as a function of marketing-mix effects and exogenously specified regulatory scenarios. The modeling framework is of interest to new product modelers interested in creating empirical models and decision-support systems for forecasting demand in technology markets characterized by indirect network externalities. The decision-support aspects of the modeling framework should appeal to managers interested in understanding and quantifying the complex interplay between hardware manufacturers and software complementors in the evolution of markets with indirect network externalities. We present an application of the modeling framework to the U.S. digital television industry, and use the framework to characterize the competition among analog and digital TV technologies. Our results suggest that complementor actions play an important role in the acceptance of digital TV technologies in general, and high definition television (HDTV) in particular. We find that forecasts that ignore the influence of indirect network externalities would be seriously biased in favor of HDTV. We illustrate how the modeling framework can be used to identify and profile customer segments in the digital TV market based on their utility for hardware-related features as well as programming-related features. We also illustrate the decision-support capabilities of the modeling framework by evaluating the sensitivity of the forecasts to varying marketing, regulatory, and complementor response scenarios. We derive implications for marketing and public affairs policies of the hardware manufacturers. The developments in the digital TV industry generally support our finding that HDTV will be a niche product, and will diffuse slower than originally expected due in part to the lack of programming. The delays in the introduction of digital TV to the marketplace also suggest that most forecasts for infrastructure-intensive technologies like digital TV may be too optimistic simply because they underestimate the delays in agreeing upon technology standards and resolving regulatory debates."
/doi/10.1287/mnsc.2014.2008," We model a new product market opportunity as an option and ask whether it is best exploited by a large incumbent firm (integration) or by a small separate firm (nonintegration). Starting from a standard framework, in which value-maximizing investment and financing decisions are jointly determined, we show that integration protects assets in place value, whereas nonintegration protects option value and maximizes financial flexibility. We show that increases in standard measures of cash flow risk predict exploitation of new opportunities by specialized firms, whereas increases in product market competition (e.g., the risk of competitive preemption) predict exploitation by incumbents. We also show that alliances organized as licensing agreements or revenue-sharing contracts sometimes better balance the sources of value and thus may dominate more traditional forms of organization. These organizational equilibria arise from the dynamic interaction of the new opportunity’s option-like features with realistic competitive forces. This paper was accepted by Brad Barber, finance."
/doi/10.1287/mnsc.2019.3548," We use a social learning perspective to extend our understanding of information technology (IT) investment and return. Specifically, we investigate social learning in the context of interlocks between corporate boards, which allow firms to share knowledge and experiences with respect to their IT investments. Using a large data set of firm-years from 2001–2008, we find (a) a positive relationship exists between a focal firm’s IT investment and that of its interlocked firms; (b) this positive relationship is amplified by the interlocked firms’ IT capability but only if the focal firm has an active board, which devotes time to allow sufficient communication among directors; and (c) the component of the focal firm’s IT investment that is attributable to board interlock influence is positively related to the firm’s performance but only if the firm has an active board. Collectively, these findings support our central thesis: social learning through board interlocks can play a significant role in influencing a firm’s IT investments and enhancing their payoff. That said, attaining such benefits requires boards to incorporate those firms with high IT management capability and to strengthen board activity so interlocked members can substantively share their knowledge and experiences with IT investments. This paper was accepted by Anandhi Bharadwaj, information systems ."
/doi/10.1287/isre.2020.0950," Due to digitization, new mechanisms have emerged for achieving organizational ambidexterity, defined as the ability to pursue both efficiency and flexibility while balancing exploitation and exploration. This study investigates the role of digitization in achieving organizational structural ambidexterity by undertaking both exploitation and exploration simultaneously. Given the complex interdependencies between digitization and multiple intrafirm and interfirm factors in practice, this study adopts a configurational theory perspective. We posit that ambidexterity is better explained as an outcome of aligning digitization with several intrafirm and interfirm factors, rather than of any individual factors in isolation. We empirically derive configurations for achieving ambidexterity by applying fuzzy-set qualitative comparative analysis to 1,325 Canadian firms that invested in new information technology system implementation. The results reveal the mechanisms in which digitization plays a multifaceted role in achieving ambidexterity. Notably, the mechanisms differ among intrafirm-oriented configurations and interfirm strategic alliance configurations, and among large firms and small firms. In the intrafirm solution, digitization and centralization are essential for achieving ambidexterity, with other factors being peripheral; however, in the interfirm solution, digitization plays a peripheral, and even a counterproductive role, in achieving ambidexterity. Particularly, intrafirm collaboration is a necessary condition in both the intrafirm and interfirm solutions for achieving ambidexterity. Interestingly, the results also suggest that small firms seeking ambidexterity require a high level of digitization only while pursuing an intrafirm (but not for an interfirm) solution, whereas large firms require a high level of digitization for both intrafirm and interfirm solutions. New insights and implications for theory and practice for achieving organizational ambidexterity with digitization are discussed."
/doi/10.1287/trsc.1030.0037," Bounds and approximate formulae are developed for the average optimum distance of the transportation linear programming (TLP) problem with homogeneously, but randomly distributed points and demands in a region of arbitrary shape. It is shown that if the region size grows with a fixed density of points, then the cost per item is bounded from above in 3 + dimensions (3 + -D), but not in 1-D and 2-D. Lower bounds are also developed, based on a mild monotonicity conjecture. Computer simulations confirm the conjecture and yield approximate formulae. These formulae turn out to have the same functional form as the upper bounds. Curiously, the monotonicity conjecture implies that the cost per item does not depend on zone shape asymptotically, as problem size increases, for 2 + -D problems but it does in 1-D. Therefore, the 2-D case can be viewed as a transition case that shares some of the properties of 1-D (unbounded cost) and some of the properties of 3-D (shape independence). The results are then extended to more general network models with subadditive link costs. It is found that if the cost functions have economies of scale, then the cost per item is bounded in 2-D. This explains the prevalence of the “last mile” effect in many logistics applications. The paper also discusses how the results were used to estimate costs under uncertainty for a vehicle repositioning problem."
/doi/10.1287/ijoc.2016.0707," For a cost-sharing cooperative game with an empty core, we study the problem of calculating a near-optimal cost allocation that satisfies coalitional stability constraints and maximizes the total cost allocated to all players. One application of such a problem is finding the minimum level of subsidy required to stabilize the grand coalition. To obtain solutions, we propose a new generic framework based on Lagrangian relaxation, which has several advantages over existing work that exclusively relies on linear programming (LP) relaxation techniques. Our approach can generate better cost allocations than LP-based algorithms, and is also applicable to a broader range of problems. To illustrate the efficiency and performance of the Lagrangian relaxation framework, we investigate two different facility location games. The results demonstrate that our new approach can find better cost allocations than the LP-based algorithm, or provide alternative optimal cost allocations for cases that the LP-based algorithm can also solve to optimality."
/doi/10.1287/mksc.2020.1275," We empirically investigate how writers’ output is affected by copyright piracy using data from a Chinese digital publishing platform. We identify two measurements of writers’ output—creative productivity and customer care—which are also affected by readers’ feedback through purchasing, tipping, and commenting. We take advantage of an exogenous event—the termination of a free personal storage service and search function by a leading Chinese cloud storage provider in June 2016—to causally identify the effects of the resulting reduced copyright piracy on writers’ efforts. Using a difference-in-differences modeling approach, we compare the changes in average writer behavior before and after the event across two groups of writers: (1) writers who have profit-sharing contracts with the platform and (2) those who do not. We find that after the termination, contracted writers increased their creative productivity efforts in terms of quantity without sacrificing quality but reduced their customer care efforts. However, these effects are absent for noncontracted writers. Our study is among the first to provide empirical support for the positive effect of digital intellectual property rights infringement reduction on creative productivity."
/doi/10.1287/opre.2016.1510," Sustainable and efficient management of a distribution system requires coordination between transportation planning and inventory control decisions. In this context, we consider a one warehouse multi-retailer inventory system with a time-based shipment consolidation policy at the warehouse. This means that there are fixed costs associated with each shipment, and retailer orders are consolidated and shipped periodically to groups of retailers sharing the same delivery routes. Customer demand is compound Poisson distributed and unsatisfied demand at each stock point is backordered and allocated on a first-come first-served basis. The system is centralized and inventory levels are reviewed continuously. The warehouse has access to real-time inventory information from the retailers, and uses a ( R , nQ ) policy to replenish from an outside supplier/manufacturer. We derive the exact probability distributions for the inventory levels at the retailers, and use these to obtain exact expressions for the system’s expected shipment, holding and backorder costs, its average inventory levels, and fill rates. Based on the analytical properties of the objective function, we construct an optimization procedure by deriving bounds on the optimal reorder levels and shipment intervals both for single-item and multi-item systems."
/doi/10.1287/mksc.2021.1303," Despite increasing use of social media, little is known about user competition and its effect on social platforms. In this research, we propose a model where social media users supply content in return for user attention. Using Twitter data on soccer players from the National Women’s Soccer League, we estimate a demand model where users decide how to allocate their attention among players, based on their content posted on social media and their performance on the soccer field. We consider the amount of tweets mentioning a player’s account as a measure for the level of attention captured by the player. On the supply side, players decide the amount of social media content posted on the platform. We show that the attention substitution between players depends on their posting activity and soccer performance but also on personal characteristics, such as physical attractiveness and team affiliation. Our analysis suggests that the competitive pressure to capture user attention is responsible for about one out of three tweets posted by players. This additional content benefits the social network, increasing by 7% the users’ activity on the platform. We also quantify the effect on user activity of a revenue-sharing model in which the platform rewards players for posting tweets."
/doi/10.1287/orsc.2017.1121," Prior research has established a relation between intrafirm mobility and innovation outcomes at distributed organizations. The literature has also uniformly agreed on the mechanism underlying this relationship: the sharing of tacit knowledge and recombination of ideas that occurs because of intrafirm mobility. But a second mechanism may also be at work: intrafirm mobility might help distant employees secure access to resources for their innovative projects. Using unique data on travel, employment, and patenting for 1,315 inventors at the Indian research and development (R&D) center of a Fortune 50 multinational, I find that intrafirm mobility in the form of short-duration business trips from a distant R&D location to headquarters is positively related to higher subsequent patenting at the individual level. I also find mobility immediately prior to meetings at which R&D funds are most likely to be disbursed to be related to higher subsequent patenting. This study sheds new light on how intrafirm mobility and possible face-to-face interactions with those who allocate resources might affect innovation outcomes and the matching of resources to individuals within a distributed organization. The online appendix is available at https://doi.org/10.1287/orsc.2017.1121 ."
/doi/10.1287/opre.1080.0527," Annual influenza outbreaks incur great expenses in both human and monetary terms, and billions of dollars are being allocated for influenza pandemic preparedness in an attempt to avert even greater potential losses. Vaccination is a primary weapon for fighting influenza outbreaks. The influenza vaccine supply chain has characteristics that resemble the newsvendor problem but possesses several characteristics that distinguish it from many other supply chains. Differences include a nonlinear value of sales (caused by the nonlinear health benefits of vaccination that are due to infection dynamics) and vaccine production yield issues. We show that production risks, taken currently by the vaccine manufacturer, lead to an insufficient supply of vaccine. Several supply contracts that coordinate buyer (governmental public health service) and supplier (vaccine manufacturer) incentives in many other industrial supply chains cannot fully coordinate the influenza vaccine supply chain. We design a variant of the cost-sharing contract and show that it provides incentives to both parties so that the supply chain achieves global optimization and hence improves the supply of vaccines."
