link,abstract
/doi/10.1287/mnsc.2020.3582," We assess the impact of geographic diversification on a bank’s costs of interest-bearing liabilities. We employ a new identification strategy and discover that geographic expansion across U.S. states lowered funding costs. Consistent with expansion facilitating risk diversification, we find that (1) funding costs fall more when banks expand into states whose economies are less correlated with the banks’ state and (2) geographic diversification reduces the costs of uninsured, but not insured, deposits. Consistent with expansion intensifying agency frictions, which puts upward pressures on funding costs, we discover that geographic diversification reduces the costs of interest-bearing liabilities more in better-monitored and better-run banks. This paper was accepted by Tomasz Piskorski, finance."
/doi/10.1287/isre.2020.0932," Using the French antipiracy law known as HADOPI as a natural experiment, we study the asymmetric effects of online piracy on cinema admissions. Applying four estimation strategies at different levels of observation (town, movie, country, and consumer), we find that the introduction of the law is associated with a 9% increase in the market share of American movies. This increase occurs at the expense of other movies. Although we find an increase in overall admissions, this effect is not statistically significant. These findings primarily originate from a high initial level of asymmetric piracy between American and other movies, which was attenuated by the antipiracy law, resulting in a fiercer competition between movies. The results can also be explained by the behavior of younger consumers and might be caused by consumers’ budget or time constraints. We exclude positive shocks on the relative quality of American movies, the advent of three-dimensional movies, supply-side reactions by firms, and word-of-mouth effects of illegal downloads as explanations for this redistributive effect."
/doi/10.1287/mnsc.2017.2836," Growing evidence shows that biological factors affect individual financial decisions that could be reflected in financial markets. Testosterone, a chemical messenger especially influential in male physiology, has been shown to affect economic decision making and is taken as a performance enhancer among some financial professionals. This is the first experimental study to test how testosterone causally affects trading and prices. We exogenously elevated testosterone in male traders and tested testosterone’s effect both on their trading behavior in experimental asset markets and on the size and duration of asset price bubbles. Using both aggregated and individual trading data, we find that testosterone administration generated larger and longer-lasting bubbles by causing high bids and the slow incorporation of the asset’s fundamental value. The e-companion is available at https://doi.org/10.1287/mnsc.2017.2836 . This paper was accepted by Uri Gneezy, behavioral economics."
/doi/10.1287/mnsc.2020.3684," This study investigates whether initial public offering (IPO) firms inflate “core” earnings through classification shifting (i.e., misclassifying core expenses as income-decreasing special items) immediately prior to IPOs. We provide initial evidence that IPO firms engage in classification shifting in the pre-IPO period. Using hand-collected price and share information from IPO prospectuses, we find that pre-IPO classification shifting is positively associated with a price revision from the midpoint of the initial price range to the final offer price, suggesting that pre-IPO classification shifting influences IPO price formation. Furthermore, we find that pre-IPO classification shifting is negatively associated with post-IPO stock returns. Overall, our findings caution investors, auditors, and regulators that classification shifting, a seemingly innocuous accounting maneuver, can mislead investors in their IPO valuation and is associated with post-IPO underperformance. This paper was accepted by Brian Bushee, accounting."
/doi/10.1287/msom.2018.0717," Problem definition : This study examines the effects of mobile money on the value chain, that is, mobile network operators (MNOs), banks, and end users. Mobile money is an innovative technology that is bundled with related services and is designed to provide cost-efficient financial inclusion for underserved populations in the developing world. Academic/practical relevance : By studying the interaction between mobile money value chain structures and service bundle compositions, we expand our understanding on value chain revenue allocation mechanisms in developing economies. This study provides a valuable foundation for practitioners to better coordinate the value chain and facilitate sustainable growth of mobile money services. Methodology : By combining proprietary and public data, we assess the impact of launching mobile money and the potential asymmetric effects of credit payments on the performance of the value chain. We identify control groups by using propensity score matching and estimate a quasi-experimental difference-in-difference regression. Results : We find that the launch of mobile money has had a positive effect on the performance of the value chain, consisting of old, poor, and undereducated populations. However, although some bundled, complementary services, such as credit payments, benefit participating banks, they may be associated with lower MNO profits. Moreover, the effects of mobile money on the value chain remain positive and stable over time, whereas the effects of credit payments are stronger over time. Managerial Implications : Findings suggest that MNOs and banks should be encouraged to launch mobile money and expand the customer base to old, poor, and less-educated members of the population. Certain services such as credit payment may yield asymmetric benefits such that banks could consider compensation mechanisms for the MNOs. Policy makers in developing countries should encourage coordination and promote a fair distribution of benefits between the two partners to sustain the growth of mobile money services. The online appendices are available at https://doi.org/10.1287/msom.2018.0717 . This paper has been accepted for the Manufacturing & Service Operations Management Special Issue on Value Chain Innovations in Developing Economies."
/doi/10.1287/orsc.2021.1503," Effective collaboration within and between organizations requires efficient adaptation to unforeseen change. We study how parties build relational contracts that achieve this goal. We focus on the “clarity problem”—whether parties have a shared understanding of the promises they make to each other. Specifically, (a) a buyer and seller play a trading game in several periods; (b) they know their environment will change but do not know how; and (c) before any trading occurs, they can reach a nonbinding agreement about how to play the entire game. We hypothesize that pairs whose initial agreement defines a broad principle rather than a narrow rule are more successful in solving the clarity problem and in achieving efficient adaptation after unforeseen change. In our baseline condition, we indeed observe that pairs who articulate principles achieve significantly higher performance after change occurred. Underlying this correlation, we also find that pairs with principle-based agreements were more likely to both expect and take actions that were consistent with what their agreement prescribed. To investigate a causal link between principle-based agreements and performance, we implement a “nudge” intervention that induces more pairs to articulate principles. The intervention succeeds in coordinating more pairs on efficient quality immediately after the unforeseen change, but it fails to coordinate expectations on price, ultimately leading to conflicts and preventing an increase in long-run performance after the shock. Our results suggest that (1) principle-based agreements may improve organizational performance but (2) high-performing relational contracts may be difficult to build."
/doi/10.1287/mnsc.2019.3427," This paper investigates the effect of exchange-traded funds’ (ETFs’) activity on the short-run informational efficiency of their underlying securities. We find that ETF activity increases short-run informational efficiency for stocks with weak information environments. The increase in informational efficiency results from the timely incorporation of systematic earnings information. In contrast, we find no such effect for stocks with stronger information environments. ETF activity increases return comovement, and this increase is partly attributable to the timely incorporation of systematic earnings information. Further, ETF activity is associated with an attenuation of postearnings-announcement drift and an increase in active share lending. This paper was accepted by Suraj Srinivasan, accounting ."
/doi/10.1287/isre.11.2.159.11779," Previous research has demonstrated that the production of information services can be characterized at the aggregate economy-wide level by the Cobb-Douglas production function. However, the underlying production process at the firm level has not yet been ascertained. The objective of this paper is to determine the form of the production process for information systems services at the firm level by conducting an empirical analysis of IS budget data. The production of information services is modeled using a production function with two inputs, hardware and personnel. We estimate various econometric specifications to determine several characteristics of the provision of information services, including the allocation of the information systems budget to its two largest components—hardware and personnel—and its implications for the form of the production function. After controlling for industry sector, we find that the ratio of personnel to hardware is independent of scale, which indicates a homothetic production function. We also find that the ratio of factor shares is constant with time, consistent with the Cobb-Douglas production function.We conclude that the underlying form of the production function is the same at the level of both the firm and the economy. Our analysis demonstrates how the application of production theory to the production of information services can yield useful insights from both a theoretical and managerial perspective."
/doi/10.1287/isre.2015.0570," Taking advantage of the opportunities created by the price adjusted performance improvement in information technology (IT) depends in part on the ability of IT capital to substitute for other inputs in production. Studies in the information systems literature and most economics training examining the substitution of IT capital for other inputs use the Allen elasticity of substitution (AES). We present a less-well-known measure for the elasticity of substitution, the Morishima elasticity of substitution (MES). In contrast to the AES, which is misleading when there are three or more inputs—such as non-IT capital, labor, and IT capital—the MES provides a substitution measure where the scale is meaningful, and the measure differs depending on which price is changing. This is particularly important for IT capital, because prices have been declining, and there is evidence that IT capital can substitute for non-IT capital or labor in a qualitatively different way than non-IT capital and labor substitute for each other. Methodologically, we also show the impact of imposing local regularity—for example, monotonicity of output from increases in inputs—which we do through Bayesian methods employed to estimate the underlying functions that are used to calculate various measures of substitution. We demonstrate the importance of the MES as an underrecognized measure of substitution and the impact of imposing local regularity using an economy-wide industry-level data set covering 1998–2009 at the three-digit North American Industry Classification System code level. Our MES results show that reductions in the price of IT capital increase the quantity of IT capital in use, but are unlikely to change the input share of IT capital—the value of IT capital as a proportion of the value of all inputs—in contrast to major studies using the AES. In addition, estimates for both elasticities of substitution are more stable after imposing local regularity. Both of these advances—that is, the MES and imposing local regularity—have the potential to impact future work on IT productivity, IT pricing, IT cost estimation, and any type of analysis that posits the substitution of IT capital for non-IT capital or labor."
/doi/10.1287/mnsc.2017.2873," We present a model of dynamic competition between two firms where firms gather customer information through first-period purchase. This creates asymmetric information in the second period whereby a firm knows more about its own past customers than its competitor does. We examine how the ability to offer personalized prices based on customer information affects prices and profit over the two periods. When product differentiation is exogenously fixed, asymmetric information leads to two asymmetric equilibria where one firm chooses more aggressive pricing to secure a larger first-period market share. When product differentiation is also chosen endogenously, there continue to exist two asymmetric equilibria where one firm chooses more aggressive positioning. The more aggressive firm, whether through pricing or positioning, can force the game to be played to its advantage. But both firms end up worse off compared to when they use simpler pricing strategies or commit to substantial product differentiation. The online appendix is available at https://doi.org/10.1287/mnsc.2017.2873 . This paper was accepted by Juanjuan Zhang, marketing."
